ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
0,-0.2796906556305929,1,0.3772488719178792,-0.28416596798903965,1,2,0.13096605546878118,-0.7124339061840004,0,-0.7252217672111319,2,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,-1.2781317184293537,-0.21676885098349882,1,-0.23056961575603585
1,-0.9387592357634887,1,1.4683686860803609,1.6399943804513764,2,1,-1.248693597831653,0.2894006546409115,3,1.7844306208440979,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,3,-0.23266193454448678
0,0.2695331611468203,0,-0.7138709422446023,-0.04364592443398762,3,0,-1.248693597831653,-0.7124339061840004,3,-0.7252217672111319,3,-1.223399298185786,-0.6405241650407532,0.6750251302234657,-1.2781317184293537,-1.3901532846571891,3,0.9396072193848761
1,0.48922268785778555,0,1.4683686860803609,0.3171341408985904,2,2,-1.248693597831653,-0.7124339061840004,4,1.7844306208440979,2,-1.223399298185786,1.5612213474200076,1.4072760926141226,0.7823919753973879,-0.21676885098349882,0,0.9888718163129476
0,0.48922268785778555,1,1.4683686860803609,-0.6449460333216176,3,2,-1.248693597831653,-0.7124339061840004,1,1.7844306208440979,2,-1.223399298185786,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,2,-0.6475116870546183
0,-0.2796906556305929,1,-0.7138709422446023,-1.1259861204317216,3,2,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,0,2.0686325044743414,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-0.21676885098349882,1,-1.1985523716130093
0,-0.1698458922751103,1,-0.7138709422446023,1.7602544022289024,3,2,-1.248693597831653,-0.7124339061840004,0,0.529604426816483,2,-1.223399298185786,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-1.3901532846571891,1,-0.9438601118188479
1,-1.0486039991189715,1,-0.7138709422446023,0.3171341408985904,2,1,0.13096605546878118,-0.7124339061840004,0,-0.7252217672111319,0,-0.6747273310757648,1.5612213474200076,0.6750251302234657,0.7823919753973879,-1.3901532846571891,1,-1.149668196282838
0,-1.2682935258299366,1,-0.7138709422446023,-0.28416596798903965,3,2,-1.248693597831653,-2.7161030278338245,0,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,1,-0.23056961575603585
0,-0.8289144724080061,1,1.4683686860803609,0.07661409734353838,3,2,0.13096605546878118,0.2894006546409115,1,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,2,-0.37684172014864986
0,0.2695331611468203,0,-0.7138709422446023,-0.28416596798903965,3,1,0.13096605546878118,0.2894006546409115,1,-0.7252217672111319,0,0.4226166031442777,1.5612213474200076,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,2,-0.23056961575603585
0,-0.2796906556305929,1,-0.7138709422446023,-0.8854660768766697,2,2,-1.248693597831653,0.2894006546409115,3,0.529604426816483,1,-0.12605536396574352,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-1.3901532846571891,3,0.3261773927708577
0,-0.3895354189860756,0,-0.7138709422446023,-1.1259861204317216,3,2,0.13096605546878118,0.2894006546409115,1,1.7844306208440979,2,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,0.9566155826901913,2,-0.6117520568520026
0,-0.2796906556305929,0,-0.7138709422446023,-0.6449460333216176,2,2,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,1,-1.1761074973368995
1,0.5990674512132682,1,1.4683686860803609,-0.04364592443398762,3,1,-1.248693597831653,1.2912352154658235,1,-0.7252217672111319,2,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-0.21676885098349882,2,-0.6111814244551523
0,-0.6092249456970409,0,1.4683686860803609,-0.8854660768766697,2,1,0.13096605546878118,-0.7124339061840004,0,1.7844306208440979,1,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-0.21676885098349882,1,-1.090322427010412
0,2.0270493748345424,1,-0.7138709422446023,-0.6449460333216176,1,1,0.13096605546878118,-0.7124339061840004,2,1.7844306208440979,1,0.9712885702542989,-0.6405241650407532,0.6750251302234657,-1.2781317184293537,-0.21676885098349882,4,2.1653256078192125
0,-0.9387592357634887,1,-0.7138709422446023,-0.40442598976656563,3,1,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,1,-1.0324983441295867
0,-2.037206869318315,1,-0.7138709422446023,-0.04364592443398762,2,2,-1.248693597831653,-0.7124339061840004,0,1.7844306208440979,2,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,1,-1.1426303967216849
0,0.8187569779242335,1,-0.7138709422446023,-0.28416596798903965,3,1,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,0,0.9712885702542989,1.5612213474200076,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,1,-0.23056961575603585
0,-0.06000112891962764,1,-0.7138709422446023,-1.1259861204317216,2,1,-1.248693597831653,0.2894006546409115,1,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-0.21676885098349882,2,-0.39662364323945853
0,-1.9273621059628325,1,-0.7138709422446023,-0.7652060550991436,2,2,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,2,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-0.21676885098349882,1,-1.051139002426695
1,0.7089122145687509,1,-0.7138709422446023,0.07661409734353838,2,2,0.13096605546878118,-0.7124339061840004,0,-0.7252217672111319,2,-0.6747273310757648,1.5612213474200076,-0.05722583216719137,0.7823919753973879,0.9566155826901913,1,-1.0695894499248528
0,1.6975150847680947,1,-0.7138709422446023,-0.28416596798903965,3,1,-1.248693597831653,-0.7124339061840004,2,-0.7252217672111319,1,0.4226166031442777,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,4,1.911013769622951
0,-0.9387592357634887,1,-0.7138709422446023,0.6779142062311684,2,1,0.13096605546878118,1.2912352154658235,0,-0.7252217672111319,0,-1.223399298185786,1.5612213474200076,1.4072760926141226,0.7823919753973879,-1.3901532846571891,1,-1.215671343518517
1,-1.7076725792518672,0,-0.7138709422446023,-0.7652060550991436,2,2,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,0,-1.223399298185786,1.5612213474200076,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,1,-1.0853769462377099
0,0.9286017412797162,1,1.4683686860803609,-0.8854660768766697,3,1,0.13096605546878118,-0.7124339061840004,4,1.7844306208440979,0,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,0,1.6146653448587214
0,0.7089122145687509,0,-0.7138709422446023,0.9184342497862205,2,2,0.13096605546878118,1.2912352154658235,0,-0.7252217672111319,2,-0.12605536396574352,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-1.3901532846571891,1,-1.1924656260466067
0,-0.1698458922751103,1,0.3772488719178792,-0.8854660768766697,2,2,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,-1.3901532846571891,1,-0.9432894794219977
1,0.3793779245023029,0,-0.7138709422446023,-0.5246860115440917,2,2,0.13096605546878118,0.2894006546409115,0,1.7844306208440979,1,2.0686325044743414,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,1,-1.2272742022544718
0,-0.1698458922751103,1,1.4683686860803609,2.3615545111165326,2,2,0.13096605546878118,-0.7124339061840004,1,1.7844306208440979,1,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-0.21676885098349882,2,-0.23056961575603585
0,0.2695331611468203,0,1.4683686860803609,-0.28416596798903965,3,2,0.13096605546878118,-0.7124339061840004,1,0.529604426816483,0,1.5199605373643201,-0.6405241650407532,0.6750251302234657,0.7823919753973879,0.9566155826901913,2,-0.23056961575603585
0,1.3679807947016467,0,-0.7138709422446023,-0.8854660768766697,3,1,-2.628353251132087,-0.7124339061840004,4,1.7844306208440979,0,-0.12605536396574352,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,0,1.7683556704103887
0,-1.0486039991189715,1,-0.7138709422446023,1.1589542933412724,3,2,0.13096605546878118,0.2894006546409115,0,1.7844306208440979,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,0.9566155826901913,1,-1.0201346421978312
0,0.9286017412797162,1,-0.7138709422446023,0.6779142062311684,2,2,-1.248693597831653,-0.7124339061840004,2,0.529604426816483,0,1.5199605373643201,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,4,2.001363899124241
0,-0.2796906556305929,1,1.4683686860803609,0.9184342497862205,2,2,0.13096605546878118,-0.7124339061840004,1,1.7844306208440979,0,0.4226166031442777,1.5612213474200076,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,2,0.07738166774414887
1,-1.487983052540902,1,-0.7138709422446023,0.9184342497862205,2,1,0.13096605546878118,-0.7124339061840004,0,0.529604426816483,0,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,-0.21676885098349882,1,-1.2076824899626133
0,-0.4993801823415582,0,1.4683686860803609,-0.28416596798903965,3,1,-1.248693597831653,-0.7124339061840004,1,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-0.21676885098349882,2,-0.7646815392078695
0,-0.1698458922751103,1,-0.7138709422446023,-0.40442598976656563,2,2,-1.248693597831653,1.2912352154658235,0,-0.7252217672111319,1,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,-1.3901532846571891,1,-1.1066805557201191
0,-0.1698458922751103,1,-0.7138709422446023,-0.28416596798903965,2,2,-1.248693597831653,-0.7124339061840004,1,-0.7252217672111319,1,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,2,-0.9640224565075568
0,0.7089122145687509,1,-0.7138709422446023,-0.28416596798903965,2,2,-1.248693597831653,-0.7124339061840004,1,-0.7252217672111319,2,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,2,-0.7643011176099693
0,-1.9273621059628325,1,1.4683686860803609,1.3994743368963245,3,2,-1.248693597831653,-2.7161030278338245,0,-0.7252217672111319,2,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,1,-1.1186638360539745
0,0.9286017412797162,1,-0.7138709422446023,-0.8854660768766697,1,2,-1.248693597831653,-0.7124339061840004,1,-0.7252217672111319,1,-0.12605536396574352,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,2,-0.2244828701896332
0,0.48922268785778555,0,0.3772488719178792,-0.8854660768766697,3,2,0.13096605546878118,-2.7161030278338245,1,1.7844306208440979,0,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,0.9566155826901913,2,-0.4350462246273753
0,2.466428428256473,1,1.4683686860803609,-0.28416596798903965,3,2,-1.248693597831653,-2.7161030278338245,1,-0.7252217672111319,1,-1.223399298185786,1.5612213474200076,1.4072760926141226,-1.2781317184293537,-1.3901532846571891,2,-0.6351479851228629
0,-0.6092249456970409,0,-0.7138709422446023,0.4373941626761164,2,1,0.13096605546878118,0.2894006546409115,0,0.529604426816483,0,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,-1.2781317184293537,-1.3901532846571891,1,-1.106300134122219
0,-0.6092249456970409,0,-0.7138709422446023,-0.8854660768766697,2,1,-1.248693597831653,0.2894006546409115,1,-0.7252217672111319,2,0.9712885702542989,1.5612213474200076,1.4072760926141226,0.7823919753973879,-0.21676885098349882,2,-0.6773747824897813
0,-0.1698458922751103,1,-0.7138709422446023,-1.1259861204317216,1,1,0.13096605546878118,1.2912352154658235,3,1.7844306208440979,1,-0.12605536396574352,1.5612213474200076,-0.7894767945578484,0.7823919753973879,0.9566155826901913,3,0.32199275519395587
0,-0.4993801823415582,1,-0.7138709422446023,-0.04364592443398762,3,2,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,0,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,0.7823919753973879,-1.3901532846571891,1,-1.099072123762116
0,0.2695331611468203,1,1.4683686860803609,0.07661409734353838,1,1,-1.248693597831653,0.2894006546409115,1,0.529604426816483,1,-1.223399298185786,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-1.3901532846571891,2,-0.3247239612363271
0,-1.3781382891854193,1,1.4683686860803609,0.07661409734353838,2,2,-1.248693597831653,0.2894006546409115,1,-0.7252217672111319,2,-1.223399298185786,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,-0.21676885098349882,2,-0.6865049008393853
0,-0.1698458922751103,1,-0.7138709422446023,-1.1259861204317216,3,2,0.13096605546878118,-0.7124339061840004,0,0.529604426816483,0,-1.223399298185786,1.5612213474200076,0.6750251302234657,0.7823919753973879,0.9566155826901913,1,-0.9472839061999494
0,0.48922268785778555,0,-0.7138709422446023,2.0007744457839545,3,1,-1.248693597831653,-0.7124339061840004,3,1.7844306208440979,0,0.4226166031442777,1.5612213474200076,-0.05722583216719137,-1.2781317184293537,-0.21676885098349882,3,0.8810222933082504
0,-0.2796906556305929,0,1.4683686860803609,-0.1639059462115136,3,1,0.13096605546878118,0.2894006546409115,3,-0.7252217672111319,0,0.9712885702542989,1.5612213474200076,1.4072760926141226,0.7823919753973879,0.9566155826901913,3,0.3457691050627163
0,-1.158448762474454,1,-0.7138709422446023,0.5576541844536425,2,2,-1.248693597831653,-0.7124339061840004,0,1.7844306208440979,0,-0.6747273310757648,1.5612213474200076,0.6750251302234657,0.7823919753973879,-1.3901532846571891,1,-1.2029272199888612
0,1.8073598481235773,0,-0.7138709422446023,-1.1259861204317216,2,1,-1.248693597831653,-0.7124339061840004,3,-0.7252217672111319,1,-1.223399298185786,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,3,0.3695454549314767
0,0.7089122145687509,1,-0.7138709422446023,-0.8854660768766697,2,1,0.13096605546878118,-2.7161030278338245,0,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-1.3901532846571891,1,-1.24553443895368
1,-2.037206869318315,0,-0.7138709422446023,0.07661409734353838,3,1,0.13096605546878118,0.2894006546409115,0,0.529604426816483,2,-0.6747273310757648,1.5612213474200076,1.4072760926141226,0.7823919753973879,-0.21676885098349882,1,-1.2744464803940925
0,-0.1698458922751103,1,-0.7138709422446023,-1.1259861204317216,2,1,0.13096605546878118,-0.7124339061840004,0,-0.7252217672111319,1,-0.6747273310757648,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,0.9566155826901913,1,-0.23056961575603585
0,1.8073598481235773,1,-0.7138709422446023,-0.7652060550991436,2,2,-1.248693597831653,-0.7124339061840004,4,-0.7252217672111319,0,0.4226166031442777,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,0,1.7537094388912322
0,-0.7190697090525234,1,-0.7138709422446023,0.1968741191210644,3,2,0.13096605546878118,-0.7124339061840004,1,1.7844306208440979,0,-0.6747273310757648,1.5612213474200076,-0.7894767945578484,-1.2781317184293537,0.9566155826901913,2,-0.32833796641637863
0,-0.7190697090525234,1,-0.7138709422446023,1.7602544022289024,3,1,0.13096605546878118,0.2894006546409115,1,1.7844306208440979,3,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,-1.2781317184293537,0.9566155826901913,2,-0.3323323931943304
0,2.3565836649009904,1,1.4683686860803609,-0.7652060550991436,2,1,-1.248693597831653,0.2894006546409115,1,-0.7252217672111319,2,1.5199605373643201,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,2,-0.6444683142714169
0,0.5990674512132682,1,-0.7138709422446023,-0.7652060550991436,2,2,0.13096605546878118,1.2912352154658235,2,-0.7252217672111319,0,0.4226166031442777,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,4,2.1267128156323456
0,1.258136031346164,1,-0.7138709422446023,-0.6449460333216176,3,2,-1.248693597831653,0.2894006546409115,2,-0.7252217672111319,0,-0.12605536396574352,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,4,1.93098590351271
0,-0.1698458922751103,0,-0.7138709422446023,-0.7652060550991436,1,2,-1.248693597831653,-0.7124339061840004,0,0.529604426816483,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,1,-0.92579008591859
0,1.1482912679906814,1,-0.7138709422446023,-0.8854660768766697,1,2,0.13096605546878118,-2.7161030278338245,0,0.529604426816483,2,1.5199605373643201,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,0.9566155826901913,1,-1.1412989211290343
0,-1.158448762474454,1,-0.7138709422446023,-0.6449460333216176,2,2,0.13096605546878118,-0.7124339061840004,0,-0.7252217672111319,1,-0.6747273310757648,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-0.21676885098349882,1,-1.1492877746849377
0,-0.9387592357634887,1,-0.7138709422446023,-0.28416596798903965,2,2,-1.248693597831653,-0.7124339061840004,1,-0.7252217672111319,1,-0.6747273310757648,1.5612213474200076,-0.05722583216719137,-1.2781317184293537,-1.3901532846571891,2,-0.3682822341958961
0,1.1482912679906814,1,-0.7138709422446023,-1.1259861204317216,2,2,0.13096605546878118,0.2894006546409115,2,-0.7252217672111319,2,2.0686325044743414,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,4,1.8461518871809728
0,-0.9387592357634887,1,-0.7138709422446023,-1.1259861204317216,2,1,-1.248693597831653,0.2894006546409115,4,-0.7252217672111319,1,0.4226166031442777,-0.6405241650407532,-0.7894767945578484,-1.2781317184293537,-0.21676885098349882,0,1.4389105666288446
0,-0.3895354189860756,1,-0.7138709422446023,1.2792143151187985,1,1,-1.248693597831653,-2.7161030278338245,0,-0.7252217672111319,0,-1.223399298185786,-0.6405241650407532,-1.5217277569485053,0.7823919753973879,-1.3901532846571891,1,-1.1363534403563322
0,0.7089122145687509,1,1.4683686860803609,-0.5246860115440917,3,2,-1.248693597831653,-0.7124339061840004,2,0.529604426816483,0,-1.223399298185786,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,4,1.8362609256355684
0,-0.4993801823415582,1,1.4683686860803609,0.07661409734353838,3,2,-1.248693597831653,-2.7161030278338245,3,-0.7252217672111319,1,-1.223399298185786,1.5612213474200076,0.6750251302234657,0.7823919753973879,-0.21676885098349882,3,-0.034081860440599895
0,-2.037206869318315,1,-0.7138709422446023,1.8805144240064284,2,1,-1.248693597831653,-2.7161030278338245,0,-0.7252217672111319,2,-0.6747273310757648,1.5612213474200076,1.4072760926141226,0.7823919753973879,-1.3901532846571891,1,-1.058557223585748
0,-1.5978278158963846,1,-0.7138709422446023,-1.1259861204317216,2,2,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,0.6750251302234657,-1.2781317184293537,-0.21676885098349882,1,-1.3954205485263456
1,-1.3781382891854193,0,1.4683686860803609,1.7602544022289024,2,2,0.13096605546878118,1.2912352154658235,0,-0.7252217672111319,2,-0.6747273310757648,1.5612213474200076,-1.5217277569485053,0.7823919753973879,-0.21676885098349882,1,-1.4153926824161043
0,-1.2682935258299366,1,-0.7138709422446023,-0.6449460333216176,2,2,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,2,-0.6747273310757648,1.5612213474200076,-1.5217277569485053,-1.2781317184293537,-1.3901532846571891,1,-1.081192308660808
1,0.8187569779242335,1,1.4683686860803609,-0.8854660768766697,3,1,0.13096605546878118,1.2912352154658235,2,0.529604426816483,2,-0.12605536396574352,1.5612213474200076,1.4072760926141226,-1.2781317184293537,0.9566155826901913,4,1.9524797237940692
0,1.91720461147906,0,-0.7138709422446023,-0.1639059462115136,3,2,-1.248693597831653,0.2894006546409115,4,0.529604426816483,1,-0.6747273310757648,1.5612213474200076,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,0,0.9544436617029826
1,-1.8175173426073499,0,-0.7138709422446023,0.07661409734353838,2,1,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,2,-0.6747273310757648,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-1.3901532846571891,1,-1.1287450083983288
0,0.9286017412797162,1,1.4683686860803609,-0.6449460333216176,3,1,-1.248693597831653,0.2894006546409115,2,0.529604426816483,0,-0.12605536396574352,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-1.3901532846571891,4,1.9458223458308164
0,-0.3895354189860756,1,1.4683686860803609,-0.28416596798903965,3,1,-1.248693597831653,-0.7124339061840004,1,1.7844306208440979,2,-1.223399298185786,1.5612213474200076,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,2,-0.7648717500068196
0,1.4778255580571293,0,1.4683686860803609,-0.04364592443398762,2,2,-1.248693597831653,-0.7124339061840004,2,0.529604426816483,1,0.9712885702542989,1.5612213474200076,0.6750251302234657,0.7823919753973879,-0.21676885098349882,4,2.1470653711200045
0,2.3565836649009904,1,-0.7138709422446023,1.0386942715637464,3,2,0.13096605546878118,-0.7124339061840004,3,-0.7252217672111319,3,2.0686325044743414,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,3,0.3714475629209775
0,-0.3895354189860756,0,-0.7138709422446023,-0.28416596798903965,3,1,-1.248693597831653,-0.7124339061840004,1,0.529604426816483,1,0.9712885702542989,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,2,-0.23056961575603585
0,-1.0486039991189715,0,-0.7138709422446023,-1.1259861204317216,3,2,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,2,-1.223399298185786,1.5612213474200076,0.6750251302234657,-1.2781317184293537,-1.3901532846571891,1,-1.218334294703818
0,0.7089122145687509,1,-0.7138709422446023,-0.6449460333216176,2,2,0.13096605546878118,-2.7161030278338245,2,1.7844306208440979,1,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,0.7823919753973879,0.9566155826901913,4,2.0220968762097997
0,-0.3895354189860756,0,0.3772488719178792,-0.28416596798903965,2,2,-1.248693597831653,0.2894006546409115,1,0.529604426816483,0,0.9712885702542989,-0.6405241650407532,1.4072760926141226,-1.2781317184293537,-0.21676885098349882,2,-0.7740018683564236
0,-0.1698458922751103,1,-0.7138709422446023,-0.40442598976656563,2,2,0.13096605546878118,-0.7124339061840004,0,-0.7252217672111319,0,-1.223399298185786,1.5612213474200076,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,1,-0.9611692945233055
0,0.48922268785778555,1,-0.7138709422446023,-0.28416596798903965,3,1,0.13096605546878118,-2.7161030278338245,1,0.529604426816483,0,2.0686325044743414,1.5612213474200076,-1.5217277569485053,-1.2781317184293537,-1.3901532846571891,2,-1.1768683405326998
0,0.5990674512132682,1,1.4683686860803609,-0.6449460333216176,3,0,-1.248693597831653,0.2894006546409115,3,-0.7252217672111319,3,0.4226166031442777,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,3,0.3179983284160042
0,-0.1698458922751103,1,-0.7138709422446023,-0.8854660768766697,2,1,-1.248693597831653,-0.7124339061840004,1,0.529604426816483,2,-1.223399298185786,1.5612213474200076,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,2,-0.599007933322347
1,0.7089122145687509,1,-0.7138709422446023,0.6779142062311684,3,1,0.13096605546878118,-0.7124339061840004,3,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,-0.21676885098349882,3,-0.11054660161853334
0,-0.1698458922751103,0,-0.7138709422446023,-0.8854660768766697,2,2,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,0,-0.6747273310757648,1.5612213474200076,0.6750251302234657,0.7823919753973879,-1.3901532846571891,1,-0.23056961575603585
0,1.4778255580571293,0,-0.7138709422446023,-0.40442598976656563,3,1,-1.248693597831653,0.2894006546409115,0,-0.7252217672111319,2,-1.223399298185786,-0.6405241650407532,1.4072760926141226,0.7823919753973879,-0.21676885098349882,1,-1.0882301082219612
0,-0.8289144724080061,0,-0.7138709422446023,-0.28416596798903965,3,1,0.13096605546878118,-0.7124339061840004,1,-0.7252217672111319,2,-1.223399298185786,1.5612213474200076,-0.05722583216719137,0.7823919753973879,0.9566155826901913,2,-0.7350086545716565
1,-0.9387592357634887,1,-0.7138709422446023,-0.28416596798903965,1,1,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,1,0.4226166031442777,1.5612213474200076,0.6750251302234657,0.7823919753973879,-0.21676885098349882,1,-0.9929344979479694
0,-1.0486039991189715,1,-0.7138709422446023,-1.1259861204317216,1,2,-1.248693597831653,-0.7124339061840004,0,1.7844306208440979,2,-0.12605536396574352,-0.6405241650407532,0.6750251302234657,-1.2781317184293537,-1.3901532846571891,1,-1.232409893826124
0,-1.3781382891854193,1,-0.7138709422446023,-1.1259861204317216,3,1,-1.248693597831653,-0.7124339061840004,0,0.529604426816483,2,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-1.3901532846571891,1,-1.2293665210429228
0,-0.6092249456970409,1,1.4683686860803609,-0.1639059462115136,3,2,-1.248693597831653,-2.7161030278338245,1,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,1.4072760926141226,-1.2781317184293537,-1.3901532846571891,2,-0.44702950496123056
0,0.8187569779242335,0,-0.7138709422446023,1.8805144240064284,3,1,-1.248693597831653,-0.7124339061840004,2,0.529604426816483,2,0.4226166031442777,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-0.21676885098349882,4,1.8073488841951557
0,0.15968839779133764,1,-0.7138709422446023,0.4373941626761164,3,1,0.13096605546878118,0.2894006546409115,4,0.529604426816483,1,2.0686325044743414,1.5612213474200076,-0.05722583216719137,0.7823919753973879,0.9566155826901913,0,1.6289311547799776
0,2.2467389015455077,1,-0.7138709422446023,1.6399943804513764,2,2,-1.248693597831653,-0.7124339061840004,0,-0.7252217672111319,1,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,1,-1.1768683405326998
1,-0.6092249456970409,1,-0.7138709422446023,-0.28416596798903965,2,2,0.13096605546878118,-0.7124339061840004,1,-0.7252217672111319,0,-0.6747273310757648,-0.6405241650407532,-0.05722583216719137,0.7823919753973879,-0.21676885098349882,2,-0.6992490243690409
1,-0.1698458922751103,1,-0.7138709422446023,1.6399943804513764,3,2,0.13096605546878118,-0.7124339061840004,0,1.7844306208440979,2,-1.223399298185786,-0.6405241650407532,-0.05722583216719137,-1.2781317184293537,0.9566155826901913,1,-0.23056961575603585
0,-0.8289144724080061,1,-0.7138709422446023,-0.28416596798903965,1,1,-1.248693597831653,0.2894006546409115,1,-0.7252217672111319,0,-1.223399298185786,-0.6405241650407532,0.6750251302234657,0.7823919753973879,-0.21676885098349882,2,-0.7479429889002622
